KM INTERIOR WORK PTE LTD,,,,,,,780,,,,CODED BY SHR,,,,,,,,,,,,,,,,,,,,,
Project Name List Year 2011 - Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Free of Charge,,No KM Worker. Outsourcing from Sub Con,ON GONING,SUPPLY (SALES) MATERIAL / LABOUR ONLY,,,100% BILLED,,,,,,,,,,,,,,,,,,,,
1467,13262 B - 03,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) CUT OUT EXISTING CEILING & SEAL BACK C/W PLASTERING & PAINTING-,KG COMMERCIAL PTE LTD,HASHIM,ACTIVITY HUB @ THE BRISTISH CLUB # B2 73 BUKIT TINGGI ROAD SINGAPORE 289761,14.10.2013,LIM TECK SENG  (PM00010),,14.10.2013,14.10.2013,14.10.2013,14.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,OFFICE,2013.10.16.09.42,13262,B,3,,CODED BY SHR,2014.01.13.15.56,
1468,13528 C,,SHERYL  OS00228,(A&A) GYPSUM HOARDING WORK-,TMS DESIGN (S) PTE LTD,ROLAND ONG,SASA @ THE CENTRE POINT # 02-04 A 176 ORCHARD ROAD SINGAPORE 238843,13.10.2013,EUE YONG CHUN  (PM00219),,13.10.2013,20.10.2013,14.10.2013,14.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.16.09.43,13528,C,1,2,,,
1469,13529 W,,SHERYL  OS00228,(A&A) ORDINARY PARTITION & GYPSUM CEILING INSTALLATION C/W PLASTERING & PAINTING-,PRECISE INTERNATIONAL PTE LTD,STEVEN THAM,ROYCE @ WESTGATE MALL # 01-12 3 GATEWAY DRIVE WESTGATE SINGAPORE 608532,18.10.2013,EUE YONG CHUN,,18.10.2013,03.12.2013,03.12.2013,03.12.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.11.01.09.29,13529,W,1,2,CODED BY SHR,2013.12.04.17.28,
1470,13394 C - 02,,SHERYL  OS00228,(A&A) ORDINARY PARTITION INSTALLATION W/ PLASTERING-,EXTOL DESIGN & CONTRACTS PTE LTD,NG YEW TEIK,SWISSNET ENGINEERING & TRADING PTE LTD @ 39 CHANGI NORTH CRESCENT # 05 SINGAPORE 499642,19.10.2013,LIM TECK SENG  (PM00010),,19.10.2013,20.10.2013,25.10.2013,25.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,OFFICE,2013.10.22.13.25,13394,C,2,,CODED BY SHR,2013.11.18.09.53,
1471,13530 W,,SHERYL  OS00228,(A&A) ORDINARY PARTITION & GYPSUM CEILING  INSTALLATION C/W PLASTERING & PAINTING-600X600 ACCESS PANEL INSTALLATION,YEW LEE DECORATIONS  PTE LTD,BEN TAN ,RUNNING LAB @ WESTGATE MALL # 03-18 3 GATEWAY DRIVE WESTGAGE SINGAPORE 608532,19.10.2013,LIM TECK SENG  (PM00010),ABU HAYDAR MOHAMMED MOSHARAF HOSSAIN (MD RIDHOY) (BA00046),19.10.2013,02.12.2013,01.12.2013,01.12.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.16.14.36,13530,W,1,2,CODED BY SHR,2013.12.04.15.34,
1472,13418 C,,ANGIE   OS00196,PARTITION W/ PLASTERING WORKS - DISMANTLE WORK - TOUCH UP-TAKE DOWN CEILING,KINGSMEN PROJECTS PTE LTD,KELVIN ONG,COTTON ON GROUP HEAD OFFICE @ 51 CUPPAGE ROAD # 07- 10 SINGAPORE 229469,19.08.13,LIM TECK SENG  (PM00010),,19.08.13,04.09.13,02.11.2013,02.11.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.17.09.35,13418,C,1,2,CODED BY SHR,2013.11.05.21.27,
1473,13531 I,,ANGIE   OS00196,(A&A) ORDINARY PARTITION & GYPSUM CEILING INSTALLATION W/ PLASTERING-450X450 ACCESS PANEL INSTALLATION,KINGSMEN PROJECTS PTE LTD,KELVIN ONG,FACTORIE @ ION ORCHARD # B2 - 19 2 ORCHARD TURN SINGAPORE 238801,24.10.2013,LIEW CHEE WEI ,AFSAR UDDIN DR WAHIDUR RAHMAN(BA00048),24.10.2013,20.11.2013,20.11.2013,20.11.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.29.11.37,13531,I,1,2,CODED BY SHR,2013.12.02.18.21,
1474,13532 I,,SHERYL  OS00228,(A&A) ORDINARY PARTITION INSTALLATION W/ PLASTERING-,KINGSMEN EXHIBITS PTE LTD,KHAIRUL HODRI,HEALTH SCIENCE LAB ROOM B06-29/30 @ ITE COLLEGE EAST 10 SIMEI AVENUE SINGAPORE 486047,19.10.2013,LIM TECK SENG  (PM00010),,19.10.2013,31.12.2013,22.01.2014,22.01.2014,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,OFFICE,2013.10.30.14.33,13532,I,1,2,CODED BY SHR,2014.02.06.12.11,
1475,13122 J - 03,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) TOUCH UP PAINTING TO WALLS-,TMS DESIGN (S) PTE LTD,ANDY YEO,ALDO @ JUNCTION 8 # 01-01/02 9 BISHAN PLACE SINGAPORE 579837,18.10.2013,EUE YONG CHUN  (PM00219),,18.10.2013,20.10.2013,18.10.2013,18.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.22.14.15,13122,J,3,,CODED BY SHR,2013.11.18.18.38,
1476,13123 I - 02,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) TOUCH UP PAINTING TO WALLS-,TMS DESIGN (S) PTE LTD,ANDY YEO,ALDO @ ION ORCHARD #B2-02 NO.2 ORCHARD TURN SINGAPORE 238801,19.10.2013,EUE YONG CHUN  (PM00219),,19.10.2013,20.10.2013,20.10.2013,20.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.30.14.22,13123,I,2,,,,
1477,13130 O - 03,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) TOUCH UP PAINTING TO WALLS-,TMS DESIGN (S) PTE LTD,ANDY YEO,ALDO @  PLAZA SINGAPURA #01-31 68 ORCHARD ROAD SINGAPORE 238839,18.10.2013,EUE YONG CHUN  (PM00219),,18.10.2013,20.10.2013,18.10.2013,18.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.22.18.07,13130,O,3,,CODED BY SHR,2013.11.08.20.27,
1478,13132 S - 02,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) TOUCH UP PAINTING TO WALLS)-,TMS DESIGN (S) PTE LTD,ANDY YEO,ALDO @ SOMERSET #02-40 313 SOMERSET SINGAPORE 238895,18.10.2013,EUE YONG CHUN  (PM00219),,18.10.2013,20.10.2013,18.10.2013,18.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.22.18.08,13132,S,2,,CODED BY SHR,2013.11.08.20.29,
1479,13533 V,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) TOUCH UP PAINTING TO WALLS-,TMS DESIGN (S) PTE LTD,ANDY YEO,ALDO @ VIVO CITY #01-192 1 HARBOURFRONT WALK SINGAPORE 098585,19.10.2013,EUE YONG CHUN  (PM00219),,19.10.2013,20.10.2013,20.10.2013,20.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.30.14.19,13533,V,1,,,,
1480,13217 P - 02,,ANGIE   OS00196,(MINOR & TOUCH UP WORK) GYPSUM CEILING INSTALLATION WITH PLASTERING-L BOX,MEDIA TREE WORKS INTERNATIONAL PTE LTD,JOSEPH LIM / CAINES XIA,WEI QI 2 (TRAINING SCHOOL) @ BLK 505 #03 PAYA LEBAR AIR BASE SINGAPORE,22.10.2013,LEONG WOOT KEONG  (PM00008),,22.10.2013,04.11.2013,22.10.2013,22.10.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SCHOOL,2013.10.30.14.26,13217,P,2,,,,
1481,13534 D,,SHERYL  OS00228,SEAL UP THE CEILING HOLE 450X505 - FIXING OF ONE BOX UP-,KINGSMEN PROJECTS PTE LTD,FAYE LEE,RALPH LAUREN @ DFS GALLERIA SINGAPORE #04-406 25 SCOTTS ROAD SINGAPORE 228220,11.10.2013,LYE DER SIAN (PM 00281),,11.10.2013,14.10.2013,14.10.2013,14.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.21.20.15,13534,D,1,,,,
1482,13535 A,,SHERYL  OS00228,TEMPORARY GYPSUM  HOARDING-,TMS DESIGN (S) PTE LTD,DEREK YOW,THE ALL HAVAIANAS @ ION ORCHARD #B2-42 2 ORCHARD TURN SINGAPORA 238801,24.10.2013,LYE DER SIAN (PM 00281),,24.10.2013,24.10.2013,24.10.2013,24.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.30.14.30,13535,A,1,2,,,
1483,13536 G,,SHERYL  OS00228,(MINOR WORK) SEAL UP CEILING WITH PLASTERING WALL-,KINGSMEN PROJECTS PTE LTD,CLAIRIN TAN,DICKSON WATCH & JEWELLERY @ GRAND PARK ORCHARD #01-08 270 ORCHARD ROAD SINGAPORE 238857,22.10.2013,LYE DER SIAN (PM 00281),,22.10.2013,22.10.2013,22.10.2013,22.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.30.14.31,13536,G,1,2,,,
1484,13537 W,,SHERYL  OS00228,(A&A) ORDINARY PARTITION & GYPSUM CEILING C/W PLASTERING & PAINTING-450X450 ACCESS PANEL INSTALLATION,TMS DESIGN (S) PTE LTD,ROLAND ONG,PINK BEAUTY @ WESTGATE MALL #B1-14 3 GATEWAY DRIVE WESTGATE SINGAPORE 608532,18.10.13,EUE YONG CHUN,,18.10.13,08.11.2013,23.11.2013,23.11.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.11.01.09.29,13537,W,1,2,CODED BY SHR,2013.12.02.14.55,
1485,13538 T,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) TOUCH UP WORK & PAINTING TO PARTITION AFFECTED BY CARPETER-,TMS DESIGN (S) PTE LTD,YAP WEE LIP,PANDORA @ TAMPINES MALL #01-27 4 TAMPINES CENTRAL 5 SINGAPORE 529510 ,22.10.2013,EUE YONG CHUN  (PM00219),,22.10.2013,22.10.2013,22.10.2013,22.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.31.13.41,13538,T,1,2,,,
1486,13499 M,,SHERYL  OS00228,(A&A) ORDINARY PARTITION & GYPSUM CELING INSTALLATION WITH PLASTERING-600X600 GRID CEILING,KINGSMEN PROJECTS PTE LTD,JACKSON ANG,BOTTEGE VENETA @ MARINA BAY SAND #B2-073/074 BAYFRONT AVENUE SINGAPORE 018972,09.10.2013,AFSAR UDDIN DR WAHIDUR RAHMAN(BA00048),,09.10.2013,28.02.2014,30.03.2014,30.03.2014,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.11.04.09.55,13499,M,1,2,CODED BY SHR,2014.04.28.11.50,
1487,13077 O - 04,,ANGIE   OS00196,(A&A) ORDINARY PARTITION INSTALLATION WITH PLASTERING & PAINTING-DISMANTLE  EXISTING PARTITION / CEILING,ISG ASIA (S) PTE LTD,SYAHRUL ZANWAR,MICROSOFT @ ONE MARINA BOULEVARD #19 SINGAPORE 018989,25.10.2013,LEONG WOOT KEONG  (PM00008),,25.10.2013,03.11.2013,03.11.2013,09.11.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,OFFICE,2013.10.30.10.17,13077,O,4,2,CODED BY SHR,2013.11.12.17.21,
1488,13503 R - 02,,SHERYL  OS00228,(A&A) ORDINARY SINGLE LAYER PARTITION & GYPSUM CEILING WITH PLASTERING & PAINTING-450X450 ACCESS PANEL INSTALLATION,TMS DESIGN (S) PTE LTD,ROLAND ONG,ALDO @ RAFFLES CITY #01-07 252 NORTH BRIDGE ROAD SINGAPORE 179103,21.10.2013,EUE YONG CHUN  (PM00219),,21.10.2013,29.10.2013,29.10.2013,29.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.31.14.13,13503,R,2,,CODED BY SHR,2013.11.18.18.41,
1489,13539 F,,ANGIE   OS00196,(MINOR & TOUCH UP) GYPSUM CEILING INSTALLATION WITH PLASTERING-,KINGSMEN PROJECTS PTE LTD,KELVIN ONG / LYNN NG,GUESS KIDS @ THE FORUM #02-21/32 583 ORCHARD ROAD SINGAPORE 238884,24.10.2013,YAP CHIN HONG  (PM00016),,24.10.2013,27.10.2013,27.10.2013,27.10.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.22.16.53,13539,F,1,,CODED BY SHR,2014.03.31.13.10,
1490,13540 W,,SHERYL  OS00228,(A&A) ORDINARY SINGLE LAYER PARTITION & GYPSUM CEILING WITH PLASTERING & PAINTING-450X450 ACCESS PANEL INSTALLATION,YEW LEE DECORATIONS  PTE LTD,BEN TAN ,THE NORTH FACE STORE @ WESTGATE MALL # 03-19 3 GATEWAY DRIVE WESTGATE SINGAPORE 608532,22.10.2013,LIM TECK SENG  (PM00010),ABU HAYDAR MOHAMMED MOSHARAF HOSSAIN (MD RIDHOY) (BA00046),22.10.2013,01.12.2013,01.12.2013,01.12.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.22.17.01,13540,W,1,2,CODED BY SHR,2013.12.04.15.38,
1491,13541 W,,SHERYL  OS00228,(A&A) ORDINARY SINGLE LAYER PARTITION & GYPSUM CEILING INSTALLATION WITH PLASTERING & PAINTING-450X450 ACCESS PANEL INSTALLATION,YEW LEE DECORATIONS  PTE LTD,BEN TAN ,TONKATSU @ WESTGATE MALL #04-06 3 GATEWAY DRIVE WESTGATE SINGAPORE 608532,22.10.2013,LIM TECK SENG  (PM00010),ABU HAYDAR MOHAMMED MOSHARAF HOSSAIN (MD RIDHOY) (BA00046),22.10.2013,01.12.2013,30.11.2013,30.11.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.22.21.12,13541,W,1,2,CODED BY SHR,2013.12.04.15.31,
1492,13431 O - 02,,SHERYL  OS00228,(ADDITIONAL WORK) PLASTERING WALLS-,KINGSMEN PROJECTS PTE LTD,ANGELINE KOK,"ROBINSONS (IOMA TREATMENT ROOM) @ THE HEEREN #01, 260 ORCHARD ROAD SINGAPORE 238855",22.10.2013,LYE DER SIAN (PM 00281),,22.10.2013,23.10.2013,23.10.2013,23.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP ,2013.10.30.14.23,13431,O,2,2,,,
1493,13542 S,,SHERYL  OS00228,(A&A) ORDINARY SINGLE LAYER PARTITION INSTALLATION C/W PLASTERING & PAINTING-,SCA DESIGN PTE LTD,ONG GUAN KAI,CARESTREAM HEALTH SINGAPORE PTE LTD @ SIME DARBY BUSINESS CENTER #04-01 315 ALEXANDRA ROAD SINGAPORE 159944,01.11.2013,EUE YONG CHUN  (PM00219),A K M RAHMAN,01.11.2013,10.11.2013,09.11.2013,09.11.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,OFFICE,2013.10.23.14.02,13542,S,1,2,CODED BY SHR,2013.11.18.10.34,
1494,13543 M,,ANGIE   OS00196,DISMANTLING HOARDING-PLASTERING,CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,MARINA BAY SAND @ L1-28,19.10.2013,NATARAJAN JEGADESAN (IN00158),,19.10.2013,19.10.2013,19.10.2013,19.10.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.23.14.58,13543,M,1,2,CODED BY SHR,2013.11.18.16.56,
1495,13084 M - 02,,ANGIE   OS00196,(A&A) DISMANTLE EXISTING PARTITION / CEILING-PAINTING WALLS,CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,LOUIS VUITTON SINGAPORE MARINA BAY @ CRYSTAL PAVILION NORTH #B2/36 2 BAYFRONT AVENUE SINGAPORE 018972,18.10.2013,NATARAJAN JEGADESAN (IN00158),,18.10.2013,19.10.2013,19.10.2013,19.10.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.23.14.57,13084,M,2,2,,,
1496,13544 K,,ANGIE   OS00196,ORDINARY PARTITION INSTALLATION WITH PLASTERING & PAINTING-,BASIC PROJECTS PTE LTD,ALAN ONG,SEASON GALLERY @ 1 KAKI BUKIT INDUSTRIAL TERRACE #04-47 SINGAPORE 416090,22.10.2013,NATARAJAN JEGADESAN (IN00158),,22.10.2013,30.10.2013,29.10.2013,29.10.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,OFFICE,2013.10.23.18.52,13544,K,1,,CODED BY SHR,2013.11.18.17.00,
1497,13545 P,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) CEILING HANGER SUPPORT INSTALLATION-,YEW LEE DECORATIONS  PTE LTD,EDMUND TAN ,MUJI @ PARAGON # 04-46/47/48 290 ORCHARD ROAD SINGAPORE 238859,22.10.2013,LIM TECK SENG  (PM00010),,22.10.2013,23.10.2013,22.10.2013,22.10.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.11.04.10.04,13545,P,1,2,,,
1498,13546 W,,ANGIE   OS00196,(A&A) ORDINARY PARTITION & GYPSUM CEILING INSTALLATION WITH PLASTERING - 600X1200 GRID CEILING INSTALLATION -450X450 ACCESS PANEL INSTALLTION - PELMET / L BOX,KINGSMEN PROJECTS PTE LTD,SHAWN TAY,IPPUDO SINGAPORE @ WESTGATE MALL #03-03 3 GATEWAY DRIVE WESTGATE SINGAPORE 608532,21.10.2013,YAP CHIN HONG  (PM00016),,21.10.2013,30.11.2013,01.12.2013,01.12.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.23.20.06,13546,W,1,2,CODED BY SHR,2013.12.02.15.10,
1499,13353 V - 02,,ANGIE   OS00196,(A&A) ORDINARY PARTITION & GYPSUM CEILING INSTALLATION WITH PLASTERING - 600X1200 GRID CEILING INSTALLATION -450X450 ACCESS PANEL INSTALLATION - PELMET / L-BOX,KINGSMEN PROJECTS PTE LTD,SHAWN TAY,THE CHOP HOUSE @ VIVO CITY #01-161 1 HARBOURFRONT WALK SINGAPORE 098585,14.12.2013,YAP CHIN HONG  (PM00016),,14.12.2013,31.12.2013,31.12.2013,31.12.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.23.20.11,13353,V,2,,CODED BY SHR,2014.04.10.17.42,
1500,13547 M,,ANGIE   OS00196,(A&A) ORDINARY PARTITION & GYPSUM CEILING WITH PLASTERING & PAINTING - ACCESS PANEL INSTALLATION-PELMET / L-BOX,ISG ASIA (S) PTE LTD,SYAHRUL ZANWAR/ DALPHINE LEOW,HACKETT LONDON @ MARINA BAY SAND 2 BAYFRONT AVENUE SINGAPORE 018972,09.11.2013,LEE KOCK HOONG  (PM00007),,09.11.2013,31.12.2013,20.12.2013,20.12.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.23.20.31,13547,M,1,2,CODED BY SHR,2014.02.12.19.30,
1501,13548 C,,SHERYL  OS00228,(MINOR & TOUCH UP WORK) ALTER EXISTING PARTITION C/W PLASTERING & PAINTING-,ACOUSTIC MEDIA ENGINEERING PTE LTD,JIMI EU,CITYBANK @ 5 CHANGI BUSINESS PARK CENTRAL 1 #05 SINGAPORE 486038,09.11.2013,LIM TECK SENG,,09.11.2013,09.11.2013,17.11.2013,17.11.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,OFFICE,2013.10.24.14.57,13548,C,1,,CODED BY SHR,2013.11.26.13.03,
1502,13456 R - 02,,ANGIE   OS00196,BIKE LIFT INSTALLATION-,ISG ASIA (S) PTE LTD,SYAHRUL ZANWAR ,DREAMWEAVE CONCEPTS PTE LTD @ MILLENIA WALK #01-34 9 RAFFLES BOULEVARD SINGAPORE 039594,25.10.2013,LEONG WOOT KEONG  (PM00008),,25.10.2013,27.10.2013,,,,,,,,,PD,CODED BY SHR,CANCELLED,SHOP,2013.10.24.14.09,13456,R,2,,CODED BY SHR,2013.11.25.16.58,
1503,13437 C - 02,,SHERYL  OS00228,(A&A) ORDINARY SINGLE LAYER PARTITION & GYPSUM CEILING 450X450 ACCESS PANEL INSTALLATION WITH PLASTERING & PAINTING-,TMS DESIGN (S) PTE LTD,ANDY YEO,NEW LOOK @ CITY SQUARE MALL # 02-51/54 180 KITCHENER ROAD SINGAPORE 208539,29.10.2013,LIM TECK SENG  (PM00010),ABU HAYDAR MOHAMMED MOSHARAF HOSSAIN (MD RIDHOY) (BA00046),29.10.2013,20.11.2013,21.11.2013,21.11.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.11.04.20.28,13437,C,2,,CODED BY SHR,2013.11.22.10.04,
1504,13549 S,,ANGIE   OS00196,(MINOR & TOUCH UP WORK) MOISTURE RESISTANT (MR) / CS PARTITION INSTALLATION WITH PLASTERING-,KINGSMEN PROJECTS PTE LTD,OOI CHENG HO,UNIQLO @ 313@SOMERSET # 03-27 - 34 313ORCHARD ROAD SINGAPORE 238895,23.10.2013,LIEW CHEE WEI  (CL00027),,23.10.2013,23.10.2013,23.10.2013,23.10.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.25.12.48,13549,S,1,,,,
1505,13411 M - 02,,ANGIE   OS00196,(A&A) EXISTING PARTITION/CEILING DISMANTLE WORK-,CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,MARINA BAY SAND @ B1- 86/87 ,26.10.2013,NATARAJAN JEGADESAN (IN00158),,26.10.2013,26.11.2013,30.10.2013,30.10.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.25.15.51,13411,M,2,,CODED BY SHR,2013.11.18.17.01,
1506,13550 H,,SHERYL  OS00228,(A&A) GYPSUM CEILING 450X450 ACCESS PANEL INSTALLATION WITH PLASTERING & PAINTING-HOARDING WORK,TMS DESIGN (S) PTE LTD,DANIEL LIM,VALE DOLLAR @ HOUGANG MALL #04-01 90 HOUGANG AVENUE 10 SINGAPORE 538766,04.11.2013,EUE YONG CHUN  (PM00219),,04.11.2013,14.11.2013,16.11.2013,16.11.2013,,,,,,,MD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.11.05.10.14,13550,H,1,2,CODED BY SHR,2013.11.18.18.42,
1507,13508 O - 03,,ANGIE   OS00196,(MINOR & TOUCH UP WORK) PARTITION TOUCH UP WORK WITH PLASTERING  - 450X450 ACCESS PANEL CEILING INSTALLATION WITH PLASTERING -DOOR OPENING,KINGSMEN PROJECTS PTE LTD,OOI CHENG HO,SEPHORA @ ION ORCHARD #01-05 & 06 2 ORCHARD TURN SINGAPORE 238801,28.10.2013,LIEW CHEE WEI  (CL00027),,28.10.2013,10.11.2013,09.11.2013,09.11.2013,,,,,,,PD,CODED BY SHR,PROJECT COMPLETED,SHOP,2013.10.26.10.45,13508,O,3,2,CODED BY SHR,2013.11.12.17.37,
1508,13551 M,,SHERYL  OS00228,INSTALLATION OF ACCESS PANEL (450MM X 450MM ) & PLASTER CEILING-WITH PARTITION & PAINTING,YEW LEE METAL PTE LTD,EDMUND TAN,"SLURPLIFE @ MUITJU PARCO #02-18A BUGIS JUNCTION, 200 VICTORIA STREET SINGAPORE 188021",19.10.2013,LIM TECK SENG  (PM00010),MD RIDHOY (BA00046),19.10.2013,01.11.2013,29.10.2013,29.10.2013,,,,,,,MD,CODED BY YM,PROJECT COMPLETED,SHOP,2013.11.04.20.24,13551,M,1,,,,
1509,13552 B,,SHERYL  OS00228,"INSTALLATION OF ACCESS PANEL (450MM X 450MM) , GYPSUM CEILING W/T PARTITION & PAINITING-SINGLE PARTITION WITH PAINTING",TMS DESIGN (S) PTE LTD,ANDY YEO,"SASA @ BEDOK MALL #01-55/56 , 311 NEW UPPER CHANGI ROAD SINGAPORE 467360",28.10.2013,LIM TECK SENG  (PM00010),MD RIDHOY (BA00046),28.10.2013,15.11.2013,30.11.2013,30.11.2013,,,,,,,MD,CODED BY YM,PROJECT COMPLETED,SHOP,2013.11.04.20.16,13552,B,1,2,CODED BY SHR,2013.12.04.14.30,
1510,13553 I,,SHERYL  OS00228,MINOR & TOUCH UP WORK-,YEW LEE METAL PTE LTD,EDMUND TAN,"MUSI @ ION ORCHARD #B4-16, 2 ORCHARD TURN SINGAPORE 238801",23.10.2013,LIM TECK SENG  (PM00010),MD RIDHOY (BA00046),23.10.2013,23.10.2013,23.10.2013,,,,,,,,MD,CODED BY YM,PROJECT COMPLETED,SHOP,2013.10.28.16.11,13553,I,1,,,,
1511,13554 T,,KAREN   OS00236,DOOR FITTING WORKS-WIHT PLASTERING & PAINTING,ACME ASSOCIATES PTE LTD,TBA,ACME ASSOCIATES PTE LTD @ 9003 TAMPINES STREET 93,15.10.2013,CHENG HEE KIANG  (PM00003),CHENG HEE KIANG  (PM00003),15.10.2013,15.10.2013,15.10.2013,,,,,,,,MD,CODED BY YM,PROJECT COMPLETED,OFFICE,2013.10.28.16.14,13554,T,1,,,,
1512,13189 C - 02,,SHERYL  OS00228,SINGLE PARTITION WITH PLASTERING-GYPSUM CEILING WITH PLASTERING,KINGSMEN EXHIBITS PTE LTD,KELVIN YAP,"KINGSMENS OFFICE @ KINGSMEN CREATIVE CENTRE #05-00, NO 3 CHANGI SOUTH LANE SINGAPORE 486118",26.10.2013,LIM TECK SENG  (PM00010),MD RIDHOY (BA00046),26.10.2013,30.11.2013, 01.12.2013, 01.12.2013,,,,,,,MD,CODED BY YM,PROJECT COMPLETED,OFFICE,2013.10.28.16.40,13189,C,2,,CODED BY SHR,2013.12.03.11.27,
1513,13555 W,,ANGIE   OS00196,"A&A WORK FOR GYPSUM PLASTER CEILING, INSTALLING ACCESS PANNEL ( SIZE-TBA)",KINGSMEN PROJECTS PTE LTD,KELVIN ONG,"FACTORIE @ WESTGATE MALL #02-28, 3 GATE WAY DRIVE WESTGATE SINGAPORE 608532",13.11.2013,YAP CHIN HONG  (PM00016),,13.11.2013,28.11.2013,28.11.2013,28.11.2013,,,,,,,PD,CODED BY YM,PROJECT COMPLETED,SHOP,2013.10.29.12.24,13555,W,1,2,CODED BY SHR,2013.12.02.15.19,
1514,13556 M,,ANGIE   OS00196,PLYWOOD HOARDING WORKS C/W PLASTERING-,CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,MARINA BAY SANDS @ #  L1 - 016,25.10.2013,NATARAJAN JEGADESAN (IN00158),,25.10.2013,14.11.2013,14.11.2013,14.11.2013,,,,,,,PD,CODED BY EVE,PROJECT COMPLETED,SHOP,2013.10.29.12.56,13556,M,1,2,CODED BY SHR,2013.12.02.18.06,
1515,13084 M - 03,,ANGIE   OS00196,CUT OPENING TO CEILING & SEAL BACK  /  TOUCH UP WORKS W/ PAINTING -,CRYSTAL CLEAR MANAGEMENT PTE LTD,BRYCE MADSEN,"LOUIS VUITTON SINGAPORE MARINA BAY @ CRYSTAL PAVILION NORTH #B2/36, 2 BAYFRONT AVENUE SINGAPORE 018972",25.10.2013,NATARAJAN JEGADESAN (IN00158),,25.10.2013,26.10.2013,26.10.2013,26.10.2013,,,,,,,PD,CODED BY EVE,PROJECT COMPLETED,SHOP,2013.10.29.12.59,13084,M,3,2,,,
